pid,lat,lon,euclidean_distance
p1033774,35.96565097,-105.9401433,7.117662037547516
p1027236,35.96646253,-106.6607563,7.755482611249452
p106340,30.17644466,-84.52433395,8.413710496117348
p575813,35.96697086,-110.6250086,9.22162178958631
p579486,35.96760852,-111.7802146,4.775891653838869
p1456495,35.96780472,-96.3637868,4.515249150229012
p186826,35.9685583,-118.2756667,5.586553536054805
p1036669,35.9687768,-105.4497537,3.6574977045398835
p996333,35.96908448,-77.18596459,6.016171654764979
p1548604,30.17723393,-98.81874934,6.089693717489401
p105076,30.17812129,-85.59702422,3.3791431288177973
p1028184,35.97019925,-106.2826602,13.203419444534754
p612535,30.18056487,-91.26146934,3.129684045468144
p1026548,35.9709796,-105.7702872,6.141516190934843
p953629,35.97230841,-81.71766427,4.759203749327879
p1384595,35.97239313,-82.95946594,3.883812714383134
p1452815,35.9728658,-96.95550059,3.6534498359131162
p1376772,35.97341873,-82.52342829,6.8584829177415125
p1025323,35.9736506,-105.6205774,4.670375904775732
p168427,35.97388693,-118.5856099,14.652950108236496
p987990,35.9752202,-82.34312454,9.100899969204105
p1387473,35.97527817,-82.8039325,4.80946964767839
p985657,35.97540748,-76.12000757,6.198861546431568
p1383923,35.97680764,-87.67865299,6.7016314467434235
p1028006,35.97699938,-105.6682987,5.895976350914029
p1384546,35.97845751,-84.28615553,7.250355870388091
p657078,35.97908624,-91.20693899,3.9168390331698957
p1459203,35.97932703,-94.60288779,7.844511557955145
p613084,30.18175545,-91.65711645,4.39754285873967
p1388286,35.98029466,-83.06885661,4.565297424786446
p647033,35.98056666,-93.49985334,7.538071638937193
p653603,35.9807049,-91.49284317,8.115412562150492
p1457351,35.98075841,-94.86593016,7.506945397256778
p583097,35.98076732,-113.4541789,7.373845852445343
p999677,35.9809011,-77.20760015,5.523398608992295
p163431,35.98093677,-118.6857435,6.798968629409604
p1388877,35.98166806,-82.83235481,3.418102291285277
p574355,35.98189102,-113.4369133,7.612612461142069
p986599,35.98211843,-81.05367291,5.464930135140355
p573457,35.98265352,-113.1500147,5.855596583092763
p1383070,35.98301917,-84.405053,7.189534098149869
p1386605,35.98306822,-84.54926478,4.762567579917423
p1383093,35.98331793,-84.87507792,5.175610722587835
p1455394,35.98337144,-94.75795749,7.255710282027964
p572088,35.98343387,-110.0763341,10.098435693330803
p653411,35.9834517,-93.29263446,8.567192718097003
p954751,35.98364344,-77.24854808,3.0443888833975397
p999011,35.98517292,-82.70782549,5.000794012740166
p613362,30.18301738,-91.59771231,2.8110005800552402
p1363424,35.98648835,-84.71579437,6.403016548760399
p997931,35.98780824,-82.22572533,5.099028520295056
p949631,35.98787067,-81.75594119,6.904356839583067
p1044186,35.98839239,-108.8820263,4.487709427669954
p1379448,35.98854845,-86.46534051,6.16314688802339
p647429,35.98964093,-91.43477676,3.2636356408494436
p1378480,35.99037669,-85.84721546,6.58273776962742
p997929,35.99044357,-82.07247494,6.740251622915546
p1035606,35.99098758,-108.8401776,8.374608844920424
p1384175,35.99202209,-84.78216809,4.9730028335633225
p581947,35.99203993,-113.0452437,5.742404588041743
p1379554,35.99451919,-87.54143307,6.113383094592184
p1041878,35.99481349,-109.0092712,2.7474070802814117
p1027998,35.99565626,-105.7161627,4.083592472274613
p653505,35.99566072,-91.18292227,5.0516756842459065
p996465,35.99581233,-80.07917651,8.403045739392065
p1037019,35.99582125,-106.6634987,2.100909379826186
p623285,30.18515329,-91.46198619,5.9625945699156135
p1380468,35.99863494,-86.00653914,7.671403660779348
p1382600,35.99884898,-87.75843076,7.02145654174032
p997131,35.99897383,-82.42083329,6.284673720483057
p575682,35.99910761,-109.2770714,13.200126838654024
p652840,35.99969621,-92.23790099,10.201806960192906
p581945,35.99970067,-111.7840137,3.87943095350819
p1382715,35.99972296,-85.79390245,5.543237454389815
p1029538,35.99985228,-106.9010751,12.2073358328232
p612551,30.18611645,-91.40883817,3.5905541538533
p613955,30.18642413,-90.81272324,3.911943235206863
p93164,30.18669614,-85.0446174,10.522057090136883
p611708,30.18691017,-90.7021955,2.911920137681134
p95085,30.18742743,-84.71909411,7.828940545771216
p1006716,36.00001726,-106.885932,9.693872738037737
p579513,36.00006631,-109.3372336,2.925418314613859
p581960,36.00030265,-112.0580701,5.85915572176535
p569605,36.00036061,-109.2277538,6.668424687768864
p1385798,36.00047655,-87.23484312,5.342450148800108
p1384285,36.00054344,-83.47818425,4.132392169124896
p654672,36.0011142,-92.34812105,7.582201958849018
p998281,36.00117217,-77.96366749,6.904905812797447
p999550,36.0012346,-81.67706415,3.868841711866417
p1383926,36.00145755,-87.70781105,8.305584564393167
p652132,36.00197035,-92.55476471,8.292582889072765
p1024258,36.00197927,-105.2812799,12.046211650656524
p947117,36.00229586,-77.77594825,10.81932647327695
p1385795,36.00244301,-87.49808169,5.698813313104889
p648847,36.00277745,-92.295575,8.606892168086343
p997880,36.00315201,-81.32233821,10.898258589720514
p608356,36.00326349,-112.057914,5.585889201469414
p650633,36.00326349,-92.01326931,3.3578242081822656
p653311,36.00333929,-92.99080237,7.9799354929430155
p611707,30.18885434,-90.65656552,3.0586745979831025
p1026204,36.00359792,-106.278763,9.759475381586649
p578889,36.00388776,-112.1651153,5.712870553745242
p1045508,36.00399032,-105.7824249,8.823403268675746
p573086,36.00409734,-111.7681393,3.6416734136450044
p947849,36.0044719,-77.05175011,10.33990895887253
p1040155,36.00527008,-106.2738535,11.471371992463276
p573669,36.00542169,-111.8294698,7.083936593339239
p579479,36.00560452,-112.2186691,6.0896462667910845
p656524,36.00576504,-93.25829492,8.329943410861798
p1453664,36.00649188,-96.32314655,6.00626161348441
p1043171,36.00669254,-105.5522416,5.386755564132204
p654266,36.0071875,-92.71573826,7.811631701008545
p1362733,36.00762449,-87.10281359,3.8755790261252825
p1046379,36.00866792,-105.2785108,12.132527187835638
p576347,36.00892209,-112.1063889,7.500388918451946
p1026203,36.00911829,-106.3316122,6.880021761069259
p575149,36.00923422,-110.0070129,3.2561546779723214
p581944,36.00924314,-111.839592,7.012110581045854
p579511,36.00962663,-109.9494236,3.7474711967693475
p1382676,36.01032225,-87.92245434,6.046917906539107
p992922,36.01121407,-76.74087496,4.686533429295258
p1025899,36.01180713,-105.3168234,4.832580971840131
p581957,36.01226195,-112.2224593,6.736211746445824
p947493,36.0125518,-82.26594642,4.421835235515297
p1043799,36.01302,-105.5005428,5.533044872794678
p181696,36.01309135,-118.343066,4.3253497369980565
p999579,36.01347037,-78.63461505,5.95370204942513
p581958,36.01364873,-112.1736544,5.96721730852945
p650050,36.01381818,-93.47143995,10.458367418855401
p954184,36.01384939,-82.63212334,5.655449308553946
p170149,36.01389399,-118.1633776,11.861013025467775
p1376079,36.01407235,-83.86718731,4.946164620640605
p652801,36.01457177,-90.56996978,3.3319573797575965
p1364382,36.01572222,-82.8019705,2.758603756630672
p954423,36.01731857,-79.22546377,7.364878813357795
p1388139,36.01779124,-87.32263836,5.093966297749681
p1027997,36.01801419,-105.7856756,11.98735304421213
p581959,36.01869644,-112.1171353,9.149690011125927
p999581,36.01890601,-78.79720279,4.039835313509819
p160079,36.01897736,-118.2907429,3.7799549324490966
p578727,36.01923153,-112.4878605,5.500269927033398
p652592,36.02065398,-93.73748776,5.812643540554386
p1458427,36.02086802,-96.44103181,5.333809825191101
p573456,36.02147446,-113.011845,7.1267290967552634
p1028001,36.02175538,-105.5554745,5.271944079115075
p573077,36.02282556,-112.9442049,8.152044736634826
p1826183,6.902041861,158.3144969,5.848689445338597
p1385818,36.02308865,-82.50472682,3.114916354505909
p1376936,36.02362374,-84.28260608,5.253884778499158
p605714,36.02428369,-113.1787046,5.358622482246381
p583114,36.02430153,-113.4411049,9.581007885022407
p1383680,36.02454232,-84.19041417,10.437344496660188
p650713,36.02507295,-94.05299145,7.4196302244904855
p573301,36.02521118,-113.1266,7.882707616465305
p1388108,36.02534942,-85.30691956,5.831568042210257
p997728,36.02544306,-81.80886626,4.290782541568065
p1040770,36.02550994,-106.5202501,9.397201383234966
p1388039,36.02709292,-86.39859668,9.607888278925603
p1006497,36.02724453,-105.8584035,7.652027014258906
p1379930,36.02797583,-84.61848787,5.46903083410065
p1380439,36.0287205,-84.77555079,5.819904812274601
p578820,36.02905493,-113.0683954,4.771062632723942
p1376940,36.02968812,-84.45221245,3.264320329573754
p1388887,36.03062899,-84.98801357,7.198654517467009
p1363423,36.03104369,-84.66072893,9.573438475030283
p1383196,36.03177498,-87.03790692,6.188732979574154
p580665,36.03190429,-113.4381262,9.141207055753519
p998501,36.0341383,-81.60981199,4.919592464563605
p990232,36.03603342,-78.47759226,5.777181352482473
p582982,36.03607355,-109.2291584,15.28646757814293
p1377786,36.03655068,-85.42406015,8.13487921038859
p954415,36.03737115,-77.60038898,3.6626121580939155
p1376179,36.03760303,-87.13913297,4.946118703693363
p648879,36.03766991,-92.2286216,8.272492501549614
p997729,36.03776801,-81.81322281,3.0848797938650416
p585664,36.03850822,-109.2723894,2.885627597092526
p608880,36.03889616,-109.2191165,15.56779420290572
p698221,19.64545705,-155.8345991,2.163587824474545
p574835,36.0405059,-109.3866137,3.765643782080857
p986335,36.04076899,-80.58968561,7.512203267126467
p1385636,36.04085371,-86.21460971,11.807630769785478
p1026066,36.04154041,-106.4314515,7.217268437026724
p648646,36.04281126,-93.30708194,7.551823758621712
p1385037,36.04307434,-84.26612079,9.07943539956695
p576797,36.04312339,-112.1540611,4.494066489979868
p1377958,36.04315461,-86.16363773,13.996867802506182
p1026059,36.04331067,-106.8310851,5.795581435189631
p1377728,36.04352471,-87.4529868,4.622276895960376
p1042047,36.04383685,-106.8324183,7.4745558192452135
p579510,36.04420695,-109.1648448,7.944122536421113
p1034980,36.04423371,-106.7747042,6.096024963950143
p642191,36.04480001,-92.2933945,6.639877702632334
p582375,36.04484461,-111.7744713,4.341329547332756
p1026068,36.04530835,-106.3393845,13.434049689179174
p652689,36.04558036,-93.15683699,7.7323918962985525
p1043191,36.04619571,-106.4414444,4.7723590622004135
p1026062,36.04679323,-106.6535549,6.754327323165238
p1388142,36.04752453,-87.60130542,6.682920256526656
p1026065,36.04771181,-106.5159292,6.818629366364116
p581993,36.04799719,-112.337357,8.424116482944335
p643643,36.04801503,-93.37105667,9.429389114540518
p953966,36.04835392,-76.95654384,6.7140504750959416
p1163583,36.04865714,-115.5599448,19.425602112430724
p1026069,36.04887563,-106.259513,5.100874234637231
p646907,36.04908521,-93.20089291,5.272553249421183
p1040154,36.04914764,-106.1642934,2.882438978927936
p1037114,36.04978083,-106.2811664,5.606662918189202
p1026067,36.04995474,-106.4060703,5.036561925848479
p573041,36.05000824,-111.7824174,3.542562788369128
p1006315,36.05048537,-106.2266004,2.4243480636675634
p1376722,36.05082872,-82.69771225,4.089333571884531
p995822,36.0518989,-78.40887751,5.738096201768951
p652841,36.05191674,-92.37674402,7.390088260879825
p954425,36.05220658,-77.11588982,10.38061417800063
p607007,36.05228685,-112.2777076,7.944911538072056
p575622,36.05273721,-109.9400105,5.161341398195394
p1026154,36.05288436,-105.6148474,8.091622950600183
p1006382,36.053415,-105.6089347,7.742260276228692
p575015,36.05362012,-112.1124711,11.567017637312382
p573756,36.05426223,-110.1116725,7.941096811617315
p1380465,36.0548107,-86.46552333,13.125915695825595
p647032,36.05507378,-93.47534612,8.414943242644352
p1033450,36.05508716,-105.7738055,8.118417612189099
p1035752,36.05510946,-105.6662029,4.924256104934115
p1361151,36.05585859,-83.28405283,7.175606409936336
p581997,36.05651407,-112.1221072,10.542369219462982
p1026195,36.0566746,-105.7633444,9.910897043150026
p1387470,36.05871687,-82.58843306,3.05115261351082
p1026197,36.0589532,-105.6845343,6.309677422239867
p153882,36.05898887,-118.3436858,4.487214822685013
p1386074,36.05920737,-84.71710089,2.9529204666855433
p1010753,36.0592475,-105.7230208,7.7577013186753305
p1386147,36.0592698,-82.69171922,4.32150085443054
p1007919,36.05943033,-105.3327647,4.508828678024464
p1386893,36.06082602,-83.39813447,6.444242525967378
p998601,36.06119613,-81.59699654,3.0919577222702515
p996854,36.0616465,-78.12816819,8.295191713701827
p1006696,36.0624313,-108.8159335,7.216932303807651
p605939,36.06271222,-113.1596999,6.888894363485879
p583440,36.06388943,-113.4445473,8.327759983934408
p1359934,36.06445127,-84.28556247,5.3196696074335295
p648848,36.06503096,-92.43918035,6.648442410150069
p583439,36.06512014,-113.5156343,8.111748716073349
p1377511,36.06540106,-82.47259454,3.778686623134842
p1388241,36.06569536,-84.8127932,7.229187777758109
p569766,36.06577117,-113.0349075,5.197611039443657
p155264,36.06590048,-118.5870413,14.587814244037952
p996921,36.06636423,-77.31992491,8.977730518400385
p999630,36.06663177,-76.99209626,9.519931331292149
p1026196,36.06690378,-105.7123635,6.536167544205128
p583438,36.06880336,-113.5546068,8.832055719216818
p574428,36.06955694,-112.9748523,5.1897409547295625
p1383014,36.07008758,-84.97579564,7.169345008052879
p606770,36.0722547,-110.36276,5.731882529583391
p995237,36.07280763,-80.76574875,7.404299951727014
p1379830,36.07295478,-88.42906618,5.671027954785025
p1384173,36.07320449,-84.92889481,5.007281879076636
p1026005,36.07378863,-108.886316,8.463647681611786
p1388953,36.07399375,-82.67705324,7.759396049478578
p1364233,36.07491232,-85.13865538,6.115833844796014
p989948,36.07614304,-77.82371414,4.895096440982068
p1388116,36.07715525,-85.41760783,6.67669417421385
p608626,36.07719984,-113.4879076,6.01075732886032
p572077,36.07772602,-113.551588,6.8313354648721
p1026046,36.07905929,-106.4598961,4.88003261521871
p1026045,36.07934021,-106.5098737,3.950512582425619
p1382973,36.07968802,-82.4433027,4.035208301115539
p1026047,36.07982625,-106.3954978,6.732755012836503
p652839,36.08113723,-92.23269722,7.481385492732832
p1377580,36.08166786,-88.03287951,7.939445015476999
p1360935,36.08173921,-82.46356932,3.7580778698261614
p1382620,36.08198892,-84.85390611,4.201537190975586
p1032542,36.08227876,-108.8901642,5.083225857010592
p1026040,36.08359865,-106.7898161,7.135466174595601
p1011573,36.08361203,-108.9429198,11.082521534757527
p650153,36.083942,-91.90269699,5.909154006957926
p1378476,36.08453061,-85.68328553,13.199267357449237
p998500,36.08490517,-81.59779026,5.96279145656093
p1037112,36.08536,-106.8271878,7.8652635196394804
p1360664,36.0860467,-82.60238559,5.43246484841577
p953133,36.08625182,-81.54192218,5.709007654305481
p954193,36.08647031,-81.8334047,4.597910084979395
p1026420,36.08745578,-106.8909663,8.99961719598623
p1006312,36.08800424,-106.7785167,7.918722245004337
p656523,36.08816477,-93.20855811,4.254291985829813
p578334,36.08837881,-109.3930348,3.9938593340236257
p1185726,36.08851704,-115.5598111,22.229896081459692
p655838,36.08933306,-93.41314166,7.990345536429476
p1034545,36.0896229,-106.8917734,9.118631195776977
p1365037,36.09022042,-86.3198222,3.5109159828563654
p997878,36.0904077,-81.2956059,6.891968391236671
p1377990,36.09064849,-87.23131597,5.368188435980006
p1388939,36.09096063,-83.75635189,6.361465017290491
p1026049,36.0910186,-106.2812868,5.168864053865858
p583458,36.0910944,-109.2312542,13.676031023528601
p1362734,36.09122372,-87.18201615,6.8316024860537095
p954215,36.0913129,-81.38848451,7.189515921682781
p648881,36.09161166,-92.39132528,6.445318648866257
p606543,36.09174989,-109.2264294,13.101682764589674
p1006313,36.0918792,-106.50401,5.273759508957288
p582258,36.09227606,-112.3281088,6.3279480509662465
p1040288,36.09313221,-106.3935581,7.2511513820000175
p652131,36.09389026,-92.54021912,4.944902615998046
p994719,36.09418456,-79.17307379,10.023579657226824
p1037504,36.09461709,-105.4906079,10.816203883191653
p997048,36.09542419,-82.06613856,7.836425642868004
p654238,36.09569619,-93.36448395,8.792646552039248
p581257,36.09667274,-112.3307129,6.364342759286054
p1010353,36.09677084,-105.5555458,6.66514444080394
p576174,36.09686002,-110.0542437,3.7185549932855184
p577343,36.09715432,-110.2810158,6.913470525683735
p1040624,36.0975378,-106.441917,7.0658334935380065
p1454611,36.09757348,-97.28790874,4.209561837672467
p1026039,36.09817991,-106.8390178,8.46959963043924
p998139,36.09874622,-82.22395506,5.87630958889529
p576173,36.09881756,-110.3357824,3.8747036922319302
p954746,36.09896026,-82.31435442,6.916020401035586
p1377037,36.09924564,-82.4294349,2.414613184040502
p1376941,36.09939725,-83.97795584,5.76608735989047
p1043610,36.09950873,-107.0807635,3.4192071474735846
p1046394,36.1000126,-105.6658818,6.353806650756588
p1026149,36.10056553,-105.6593448,6.567100522490298
p1041046,36.10078403,-105.3835182,5.091694783135924
p1364266,36.10114967,-82.63862471,3.4140409651402646
p1026151,36.10289318,-105.5560453,7.446278056079666
p1377870,36.10371812,-83.38722305,5.893646954279045
p162534,36.10397674,-118.7119585,9.428433308845104
p576172,36.10407485,-110.6061377,8.512846578492097
p189046,36.10489532,-118.4991568,8.556735175982453
p155116,36.10551068,-118.3279051,6.009900024471058
p1387738,36.10562661,-86.30773804,6.731292853411885
